id;creatoDa;data;comodity;mercato;sede;metodoPagamento;idStatoPda;statoPDA;idStatoLuce;statoLuce;idStatoGas;statoGas;dataImport;idMandato;mandato;winback;dataCreazione;campagna;idCampagna;metodoInvio;pratica;sanataBo;tipoAcquisizione;idGestioneLead;leadId;codMaticola;dataSwitchInLuce;dataSwitchOutLuce;dataSwitchInGas;dataSwitchOutGas;deltaMortalitaLuce;deltaMortalitaGas;noteStatoLuce;noteStatoGas;utm;id;tipoCampagna;pesoComodity;pesoInvio;pesoMPagamento;totalePesoLordo;faseLuce;faseGas;totalePesoNetto;mese;fasePDA;pesoTotalePagato;codicePlicoLuce;codicePlicoGas;pesoFormazione;pezzoLordo;pezzoNetto;pezzoPagato;pezzoFormazione;fasePost;statoPost;faseMacroStatoGas;faseMacroStatoLuce;
179436;salvatore.arena;2025-05-02;Luce;Residenziale;Vibo;Rid;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:58:56;SPN_LEAD;27;;42569;no;;GCL126566;135343;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179436;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST5839197;;0;1;1;1;0;OK;Chiusa;;;
179437;rossella.cefala;2025-05-02;Luce;Residenziale;Lamezia;Rid;41;KO Recall Interna;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:58:56;SPN_LEAD;27;;42570;no;;GCL126603;135379;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179437;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179438;adele.gualtieri;2025-05-02;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2249;KO Trasporto;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:58:57;SPN_LEAD;27;;42571;no;;GCL126641;135423;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;KO Trasporto;;;179438;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST5843047;;0;1;0;0;0;KO;KO Trasporto;;;
179439;vanessa.macheda;2025-05-05;Luce;Residenziale;Vibo;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:58:57;SPN_LEAD;27;;42573;no;;GCL126667;135451;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179439;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST5844219;;0;1;1;1;0;OK;Chiusa;;;
179440;vanessa.macheda;2025-05-05;Gas;Residenziale;Vibo;Bolletta;29;OK FIRMA;2;;40;Chiusa;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:58:58;SPN_LEAD;27;;42574;no;;GCL126667;135451;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;179440;Lead;0.5;0;0;0.5;BKL;OK;0.5;2025-05-01;OK;0.5;;ST5844219;0;1;1;1;0;OK;Chiusa;;;
179441;caterina.gualtieri;2025-05-02;;Residenziale;Lamezia;Rid;7;DA FIRMARE;2242;Annullamento per scadenza TP;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:58:59;SPN_LEAD;27;;42575;no;;GCL126591;135370;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Annullamento per scadenza TP;;;179441;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;BKL;0;ST5847737;;0;1;0;0;0;KO;;;;
179442;martina.perri;2025-05-02;Luce;Residenziale;Castrovillari;Bolletta;34;KO Definitivo;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:58:59;SPN_LEAD;27;;42576;no;;GCL126685;135474;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179442;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179443;martina.perri;2025-05-02;Gas;Residenziale;Castrovillari;Bolletta;34;KO Definitivo;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:00;SPN_LEAD;27;;42577;no;;GCL126685;135474;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179443;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179444;rosalbina.tucci;2025-05-02;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:01;SPN_LEAD;27;;42578;no;;GCL126717;135507;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179444;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST5845948;;0;1;1;1;0;OK;Chiusa;;;
179445;rosalbina.tucci;2025-05-02;Gas;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2;;40;Chiusa;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:01;SPN_LEAD;27;;42579;no;;GCL126717;135507;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;179445;Lead;0.5;0;0;0.5;BKL;OK;0.5;2025-05-01;OK;0.5;;ST5845948;0;1;1;1;0;OK;Chiusa;;;
179446;matteo.passarelli;2025-05-02;Gas;Residenziale;Castrovillari;Rid;29;OK FIRMA;2;;40;Chiusa;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:02;SPN_LEAD;27;;42580;no;;GCL126687;135476;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;179446;Lead;0.5;0;0;0.5;BKL;OK;0.5;2025-05-01;OK;0.5;;ST5846106;0;1;1;1;0;OK;Chiusa;;;
179447;isabella.cello;2025-05-02;Luce;Residenziale;Lamezia;Bolletta;34;KO Definitivo;2242;Annullamento per scadenza TP;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:02;SPN_LEAD;27;;42581;no;;GCL126714;135503;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Annullamento per scadenza TP;;;179447;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;KO;0;ST5846420;;0;1;0;0;0;KO;Annullamento per scadenza TP;;;
179448;rossella.cefala;2025-05-08;;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2242;Annullamento per scadenza TP;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:03;SPN_LEAD;27;;42582;no;;GCL126740;135532;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Annullamento per scadenza TP;;;179448;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST5862170;;0;1;0;0;0;KO;;;;
179449;saverio.gigliotti;2025-05-02;Luce;Residenziale;Lamezia;Bolletta;32;KO Controllo Dati;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:04;SPN_LEAD;27;;42583;no;;GCL126763;135560;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179449;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;ST5848216;;0;1;0;0;0;BKL;;;;
179450;rosalbina.tucci;2025-05-02;Luce;Residenziale;Lamezia;Rid;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:04;SPN_LEAD;27;;42584;no;;GCL126834;135643;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179450;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST5849973;;0;1;1;1;0;OK;Chiusa;;;
179451;francesca.pizzino;2025-05-02;Luce;Residenziale;SanPietro;Rid;29;OK FIRMA;2;;40;Chiusa;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:05;EniSTEEL;41;;42585;no;;--A--idCrm--B--;12453691;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;179451;Valore;0.5;0;0;0.5;BKL;OK;0;2025-05-01;OK;0;ST5852024;ST5852024;0;1;0;0;0;BKL;;;;
179452;francesca.pizzino;2025-05-02;Gas;Residenziale;SanPietro;Rid;29;OK FIRMA;2;;40;Chiusa;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:06;EniSTEEL;41;;42586;no;;--A--idCrm--B--;12453691;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;179452;Valore;0.5;0;0;0.5;BKL;OK;0.5;2025-05-01;OK;0.5;;ST5852024;0;1;1;1;0;OK;Chiusa;;;
179453;emilia.oliva;2025-05-02;Gas;Residenziale;Rende;Bolletta;29;OK FIRMA;2;;40;Chiusa;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:06;SPN_LEAD;27;;42587;no;;GCL127000;135857;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;179453;Lead;0.5;0;0;0.5;BKL;OK;0.5;2025-05-01;OK;0.5;;ST5856165;0;1;1;1;0;OK;Chiusa;;;
179454;emilia.oliva;2025-05-02;Luce;Residenziale;Rende;Bolletta;29;OK FIRMA;2;;40;Chiusa;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:07;SPN_LEAD;27;;42588;no;;GCL127000;135857;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;179454;Lead;0.5;0;0;0.5;BKL;OK;0;2025-05-01;OK;0;ST5856165;ST5856165;0;1;0;0;0;BKL;;;;
179455;laura.talarico;2025-05-03;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2218;PRECHECK KO DEFINITIVO;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:08;SPN_LEAD;27;;42589;no;;GCL127005;135865;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;PRECHECK KO DEFINITIVO;;;179455;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST5864006;;0;1;0;0;0;KO;PRECHECK KO DEFINITIVO;;KO Precheck;
179456;francesco.segreto;2025-05-02;Luce;Residenziale;Rende;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:08;SPN_LEAD;27;;42590;no;;GCL127044;135907;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179456;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST5857644;;0;1;1;1;0;OK;Chiusa;;;
179457;silvana.macri;2025-05-03;Gas;Residenziale;Lamezia;Rid;29;OK FIRMA;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:09;SPN_LEAD;27;;42591;no;;GCL127068;135939;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179457;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;OK;0;;ST5858744;0;1;0;0;0;BKL;;;;
179458;ilaria.asturi;2025-05-02;Luce;Residenziale;Vibo;Bolletta;29;OK FIRMA;2206;Cliente non attivabile per rischio credito;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:09;PleniCb;48;;42592;no;;--A--idCrm--B--;12283552;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Cliente non attivabile per rischio credito;;;179458;Valore;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST5859684;;0;1;0;0;0;KO;Cliente non attivabile per rischio credito;;;
179459;salvatore.lagrotteria;2025-05-02;Luce;Residenziale;Vibo;Bolletta;29;OK FIRMA;2218;PRECHECK KO DEFINITIVO;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:10;Eni_Pinb;53;;42593;no;;GCL127134;136033;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;PRECHECK KO DEFINITIVO;;;179459;Valore;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST5859898;;0;1;0;0;0;KO;PRECHECK KO DEFINITIVO;;KO Precheck;
179460;francesco.lucarelli;2025-05-03;Gas;Residenziale;Castrovillari;Bolletta;41;KO Recall Interna;2;;82;Annullamento per scadenza TP;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:11;SPN_LEAD;27;;42594;no;;GCL127148;136059;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Annullamento per scadenza TP;;179460;Lead;0.5;0;0;0.5;BKL;KO;0;2025-05-01;KO;0;;ST5866002;0;1;0;0;0;KO;Annullamento per scadenza TP;;;
179461;gino.lento;2025-05-03;Luce;Residenziale;Rende;Bolletta;29;OK FIRMA;2218;PRECHECK KO DEFINITIVO;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:11;SPN_LEAD;27;;42595;no;;GCL127143;136053;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;PRECHECK KO DEFINITIVO;;;179461;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST5861619;;0;1;0;0;0;KO;PRECHECK KO DEFINITIVO;;KO Precheck;
179462;francesco.lucarelli;2025-05-03;Luce;Residenziale;Castrovillari;Bolletta;41;KO Recall Interna;2;;82;Annullamento per scadenza TP;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:12;SPN_LEAD;27;;42596;no;;GCL127148;136059;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Annullamento per scadenza TP;;179462;Lead;0.5;0;0;0.5;BKL;KO;0;2025-05-01;KO;0;ST5866002;ST5866002;0;1;0;0;0;BKL;;;;
179463;maria.giancotti;2025-05-03;Luce;Residenziale;SanPietro;Bolletta;29;OK FIRMA;2206;Cliente non attivabile per rischio credito;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:13;SPN_LEAD;27;;42597;no;;GCL127188;136102;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Cliente non attivabile per rischio credito;;;179463;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST5864864;;0;1;0;0;0;KO;Cliente non attivabile per rischio credito;;;
179464;vanessa.macheda;2025-05-03;Luce;Residenziale;Vibo;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:13;SPN_LEAD;27;;42598;no;;GCL127197;136112;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179464;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST5862168;;0;1;1;1;0;OK;Chiusa;;;
179465;vanessa.macheda;2025-05-03;Gas;Residenziale;Vibo;Bolletta;29;OK FIRMA;2;;40;Chiusa;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:14;SPN_LEAD;27;;42599;no;;GCL127197;136112;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;179465;Lead;0.5;0;0;0.5;BKL;OK;0.5;2025-05-01;OK;0.5;;ST5862168;0;1;1;1;0;OK;Chiusa;;;
179466;adele.gualtieri;2025-05-03;Luce;Residenziale;Lamezia;Bolletta;45;In attesa sblocco;2242;Annullamento per scadenza TP;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:14;SPN_LEAD;27;;42600;no;;GCL127238;136343;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Annullamento per scadenza TP;;;179466;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;BKL;0;ST5866410;;0;1;0;0;0;KO;Annullamento per scadenza TP;;;
179467;alessandro.gentile;2025-05-03;Luce;Residenziale;Rende;Rid;41;KO Recall Interna;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:15;SPN_LEAD;27;;42601;no;;GCL127181;136094;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179467;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179468;alessandro.gentile;2025-05-03;Gas;Residenziale;Rende;Rid;41;KO Recall Interna;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:16;SPN_LEAD;27;;42602;no;;GCL127181;136094;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179468;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179469;andreina.moschella;2025-05-03;Gas;Residenziale;Vibo;Bolletta;29;OK FIRMA;2;;40;Chiusa;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:16;SPN_LEAD;27;;42603;no;In Linea;GCL127284;136415;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;179469;Lead;0.5;0;0;0.5;BKL;OK;0.5;2025-05-01;OK;0.5;;ST5862999;0;1;1;1;0;OK;Chiusa;;;
179470;andreina.moschella;2025-05-03;Luce;Residenziale;Vibo;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:17;SPN_LEAD;27;;42604;no;In Linea;GCL127284;136415;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179470;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST5862999;;0;1;1;1;0;OK;Chiusa;;;
179471;adelina.ferraiuolo;2025-05-03;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:18;SPN_LEAD;27;;42605;no;;GCL127347;136491;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179471;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST5863606;;0;1;1;1;0;OK;Chiusa;;;
179472;sabrina.cortese;2025-05-03;;Residenziale;Lamezia;Bolletta;43;Irreperibile;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:18;SPN_LEAD;27;;42606;no;;GCL127247;136362;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179472;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;KO;;;;
179473;francesco.segreto;2025-05-03;Luce;Residenziale;Rende;Bolletta;29;OK FIRMA;2218;PRECHECK KO DEFINITIVO;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:19;SPN_LEAD;27;;42607;no;;GCL127370;136515;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;PRECHECK KO DEFINITIVO;;;179473;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST5864921;;0;1;0;0;0;KO;PRECHECK KO DEFINITIVO;;KO Precheck;
179474;giulia.calabria;2025-05-08;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:20;SPN_LEAD;27;;42608;no;;GCL127268;136400;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179474;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST5863807;;0;1;1;1;0;OK;Chiusa;;;
179475;gino.merli;2025-05-03;Gas;Residenziale;Rende;Bolletta;29;OK FIRMA;2223;QC RINUNCIA CLIENTE;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:20;SPN_LEAD;27;;42609;no;;GCL127339;136483;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;QC RINUNCIA CLIENTE;;;179475;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST5863786;ST5863786;0;1;0;0;0;BKL;;;;
179476;gino.merli;2025-05-03;Luce;Residenziale;Rende;Bolletta;29;OK FIRMA;2223;QC RINUNCIA CLIENTE;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:21;SPN_LEAD;27;;42610;no;;GCL127339;136483;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;QC RINUNCIA CLIENTE;;;179476;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST5863786;;0;1;0;0;0;KO;QC RINUNCIA CLIENTE;;;
179477;marilena.maritato;2025-05-03;Gas;Residenziale;Rende;Bolletta;41;KO Recall Interna;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:21;SPN_LEAD;27;;42611;no;;GCL127308;136443;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179477;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179478;marilena.maritato;2025-05-03;Luce;Residenziale;Rende;Bolletta;41;KO Recall Interna;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:22;SPN_LEAD;27;;42612;no;;GCL127308;136443;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179478;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179479;gino.merli;2025-05-05;Luce;Residenziale;Rende;Bolletta;29;OK FIRMA;2218;PRECHECK KO DEFINITIVO;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 09:59:23;SPN_LEAD;27;;42613;no;;GCL127444;136613;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;PRECHECK KO DEFINITIVO;;;179479;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST5874799;;0;1;0;0;0;KO;PRECHECK KO DEFINITIVO;;KO Precheck;
