id;creatoDa;data;comodity;mercato;sede;metodoPagamento;idStatoPda;statoPDA;idStatoLuce;statoLuce;idStatoGas;statoGas;dataImport;idMandato;mandato;winback;dataCreazione;campagna;idCampagna;metodoInvio;pratica;sanataBo;tipoAcquisizione;idGestioneLead;leadId;codMaticola;dataSwitchInLuce;dataSwitchOutLuce;dataSwitchInGas;dataSwitchOutGas;deltaMortalitaLuce;deltaMortalitaGas;noteStatoLuce;noteStatoGas;utm;id;tipoCampagna;pesoComodity;pesoInvio;pesoMPagamento;totalePesoLordo;faseLuce;faseGas;totalePesoNetto;mese;fasePDA;pesoTotalePagato;codicePlicoLuce;codicePlicoGas;pesoFormazione;pezzoLordo;pezzoNetto;pezzoPagato;pezzoFormazione;fasePost;statoPost;faseMacroStatoGas;faseMacroStatoLuce;
452;angela.scozzafava;2025-03-03;Luce;Residenziale;Catanzaro;Rid;29;OK FIRMA;2183;Verifica documentale - QC RINUNCIA CLIENTE;45;Annullamento per ripensamento cliente;2025-04-12 10:25:01;1;Enel;no;2025-02-27 15:05:18;SPN_LEAD;27;Si;1030680;no;;GCL88232;68601;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Annullamento per ripensamento cliente;;452;Lead;0.5;0;0;0.5;KO;KO;0;2025-03-01;OK;0;;;0;1;0;0;0;KO;Verifica documentale - QC RINUNCIA CLIENTE;;;
455;luca.brescia;2025-03-03;Luce;Residenziale;Catanzaro;Bolletta;29;OK FIRMA;2215;Telefonata  ACQUISIZIONE TELEFONICO CANALE FACE;2;;2025-04-12 10:25:01;1;Enel;no;2025-02-27 16:45:28;SPN_LEAD;27;Si;1031020;no;;GCL88383;68772;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Telefonata  ACQUISIZIONE TELEFONICO CANALE FACE;;;455;Lead;0.5;0;0;0.5;KO;BKL;0;2025-03-01;OK;0;;;0;1;0;0;0;KO;Telefonata  ACQUISIZIONE TELEFONICO CANALE FACE;;;
476;luigi.pucci;2025-03-03;Luce;Residenziale;Catanzaro;Rid;29;OK FIRMA;2197;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;2;;2025-04-12 10:25:01;1;Enel;no;2025-02-28 13:48:49;SPN_LEAD;27;Si;1032246;no;;GCL77804;3453454;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;;476;Lead;0.5;0;0;0.5;KO;BKL;0;2025-03-01;OK;0;;;0;1;0;0;0;KO;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;;
477;luigi.pucci;2025-03-03;Gas;Residenziale;Catanzaro;Rid;29;OK FIRMA;2;;51;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;2025-04-12 10:25:01;1;Enel;no;2025-02-28 13:52:38;SPN_LEAD;27;Si;1032255;no;;GCL77804;3453454;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;477;Lead;0.5;0;0;0.5;BKL;KO;0;2025-03-01;OK;0;;;0;1;0;0;0;KO;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;;
486;irene.giampa;2025-03-05;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2196;Chiusa da confermare;2;;2025-04-12 10:25:01;1;Enel;no;2025-02-28 16:07:19;SPN_LEAD;27;Si;1032686;no;;GCL89142;69606;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa da confermare;;;486;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-03-01;OK;0.5;;;0;1;1;1;0;OK;Chiusa da confermare;;;
487;irene.giampa;2025-03-05;Gas;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2;;79;PRECHECK KO;2025-04-12 10:25:01;1;Enel;no;2025-02-28 16:07:52;SPN_LEAD;27;Si;1032690;no;;GCL89142;69606;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;PRECHECK KO;;487;Lead;0.5;0;0;0.5;BKL;KO;0;2025-03-01;OK;0;;;0;1;0;0;0;KO;PRECHECK KO;;;
494;irene.giampa;2025-03-03;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-04-12 10:25:01;1;Enel;no;2025-02-28 17:34:26;SPN_LEAD;27;Si;1032963;no;;GCL89241;69713;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;494;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-03-01;OK;0.5;;;0;1;1;1;0;OK;Chiusa;;;
496;salvatore.lagrotteria;2025-03-03;Luce;Residenziale;Vibo;Rid;29;OK FIRMA;2178;Chiusa;40;Chiusa;2025-04-12 10:25:01;1;Enel;no;2025-02-28 18:27:38;SPN_LEAD;27;Si;1033053;no;;GCL89156;69621;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;496;Lead;0.5;0;0;0.5;OK;OK;0.5;2025-03-01;OK;0.5;;;0;1;1;1;0;OK;Chiusa;;;
497;salvatore.lagrotteria;2025-03-03;Gas;Residenziale;Vibo;Rid;29;OK FIRMA;2;;40;Chiusa;2025-04-12 10:25:01;1;Enel;no;2025-02-28 18:30:11;SPN_LEAD;27;Si;1033055;no;;GCL89156;69621;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;497;Lead;0.5;0;0;0.5;BKL;OK;0.5;2025-03-01;OK;0.5;;;0;1;1;1;0;OK;Chiusa;;;
498;adele.gualtieri;2025-03-03;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-04-12 10:25:01;1;Enel;no;2025-03-01 08:30:30;SPN_LEAD;27;Si;1033191;no;;GCL89343;69912;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;498;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-03-01;OK;0.5;;;0;1;1;1;0;OK;Chiusa;;;
499;marilena.maritato;2025-03-01;Luce;Residenziale;Rende;Rid;29;OK FIRMA;2;;2;;2025-04-12 10:25:01;1;Enel;no;2025-03-01 08:48:12;SPN_LEAD;27;Si;1033241;no;;GCL89360;69929;COMPARATORE;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;499;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-03-01;OK;0;;;0;1;0;0;0;BKL;;;;
500;antonella.biasi;2025-03-01;Luce;Residenziale;Rende;Bolletta;29;OK FIRMA;2227;OK Verbal Ordering;2;;2025-04-12 10:25:01;1;Enel;no;2025-03-01 09:11:03;SPN_LEAD;27;Si;1033351;no;;GCL89400;69970;COMPARATORE;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;500;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-03-01;OK;0;;;0;1;0;0;0;BKL;OK Verbal Ordering;;;
501;matteo.passarelli;2025-03-01;Luce;Residenziale;Castrovillari;Rid;29;OK FIRMA;2178;Chiusa;2;;2025-04-12 10:25:01;1;Enel;no;2025-03-01 09:34:26;SPN_LEAD;27;Si;1033438;no;;GCL89461;70033;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;501;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-03-01;OK;0.5;;;0;1;1;1;0;OK;Chiusa;;;
502;matteo.passarelli;2025-03-01;Gas;Residenziale;Castrovillari;Rid;29;OK FIRMA;2178;Chiusa;40;Chiusa;2025-04-12 10:25:01;1;Enel;no;2025-03-01 09:46:45;SPN_LEAD;27;Si;1033477;no;;GCL89461;70033;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;502;Lead;0.5;0;0;0.5;OK;OK;0.5;2025-03-01;OK;0.5;;;0;1;1;1;0;OK;Chiusa;;;
503;concetta.orifici;2025-03-01;Luce;Residenziale;Rende;Bolletta;34;KO Definitivo;2;;2;;2025-04-12 10:25:01;1;Enel;no;2025-03-01 10:42:45;SPN_LEAD;27;Si;1033660;no;;GCL89392;69961;COMPARATORE;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;503;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-03-01;KO;0;;;0;1;0;0;0;BKL;;;;
504;alessandro.gentile;2025-03-01;Luce;Residenziale;Rende;Rid;34;KO Definitivo;2;;2;;2025-04-12 10:25:01;1;Enel;no;2025-03-01 10:46:15;SPN_LEAD;27;Si;1033670;no;;GCL89601;70184;COMPARATORE;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;504;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-03-01;KO;0;;;0;1;0;0;0;BKL;;;;
505;francesco.lucarelli;2025-03-03;Luce;Residenziale;Castrovillari;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-04-12 10:25:01;1;Enel;no;2025-03-01 10:46:34;SPN_LEAD;27;Si;1033671;no;;GCL89605;70189;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;505;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-03-01;OK;0.5;;;0;1;1;1;0;OK;Chiusa;;;
506;emilia.oliva;2025-03-01;Luce;Residenziale;Rende;Bolletta;29;OK FIRMA;2227;OK Verbal Ordering;2;;2025-04-12 10:25:01;1;Enel;no;2025-03-01 10:49:11;SPN_LEAD;27;Si;1033682;no;;GCL89275;69752;COMPARATORE;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;506;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-03-01;OK;0;;;0;1;0;0;0;BKL;OK Verbal Ordering;;;
507;valentina.cortosi;2025-03-01;Luce;Residenziale;Vibo;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-04-12 10:25:01;1;Enel;no;2025-03-01 11:15:21;SPN_LEAD;27;Si;1033808;no;In Linea;GCL89651;70244;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;507;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-03-01;OK;0.5;;;0;1;1;1;0;OK;Chiusa;;;
508;caterina.gualtieri;2025-03-01;Luce;Residenziale;Lamezia;Rid;34;KO Definitivo;2;;2;;2025-04-12 10:25:01;1;Enel;no;2025-03-01 11:55:39;SPN_LEAD;27;Si;1033945;no;;GCL89714;70300;COMPARATORE;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;508;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-03-01;KO;0;;;0;1;0;0;0;BKL;;;;
509;caterina.gualtieri;2025-03-01;Gas;Residenziale;Lamezia;Rid;34;KO Definitivo;2;;2;;2025-04-12 10:25:01;1;Enel;no;2025-03-01 11:58:51;SPN_LEAD;27;Si;1033954;no;;GCL89714;70300;COMPARATORE;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;509;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-03-01;KO;0;;;0;1;0;0;0;BKL;;;;
510;valentina.razionale;2025-03-03;Luce;Residenziale;Vibo;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-04-12 10:25:01;1;Enel;no;2025-03-01 12:05:01;SPN_LEAD;27;Si;1033978;no;;GCL89735;70324;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;510;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-03-01;OK;0.5;;;0;1;1;1;0;OK;Chiusa;;;
511;valentina.razionale;2025-03-03;Gas;Residenziale;Vibo;Bolletta;29;OK FIRMA;2;;40;Chiusa;2025-04-12 10:25:01;1;Enel;no;2025-03-01 12:06:37;SPN_LEAD;27;Si;1033982;no;;GCL89735;70324;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;511;Lead;0.5;0;0;0.5;BKL;OK;0.5;2025-03-01;OK;0.5;;;0;1;1;1;0;OK;Chiusa;;;
512;fabiola.serratore;2025-03-01;Luce;Residenziale;SanPietro;Bolletta;29;OK FIRMA;2;;2;;2025-04-12 10:25:01;1;Enel;no;2025-03-01 12:49:06;SPN_LEAD;27;Si;1034102;no;;GCL89533;70109;COMPARATORE;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;512;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-03-01;OK;0;;;0;1;0;0;0;BKL;;;;
513;mariarosa.barba;2025-03-03;Gas;Residenziale;Vibo;Bolletta;29;OK FIRMA;2;;40;Chiusa;2025-04-12 10:25:01;1;Enel;no;2025-03-03 08:30:11;SPN_LEAD;27;Si;1034432;no;In Linea;GCL89888;70481;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;513;Lead;0.5;0;0;0.5;BKL;OK;0.5;2025-03-01;OK;0.5;;;0;1;1;1;0;OK;Chiusa;;;
514;roberta.montalto;2025-03-05;Gas;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2;;40;Chiusa;2025-04-12 10:25:01;1;Enel;no;2025-03-03 09:17:04;SPN_LEAD;27;Si;1034556;no;;GCL89986;70588;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;514;Lead;0.5;0;0;0.5;BKL;OK;0.5;2025-03-01;OK;0.5;;;0;1;1;1;0;OK;Chiusa;;;
515;valentina.razionale;2025-03-04;Luce;Residenziale;Vibo;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-04-12 10:25:01;1;Enel;no;2025-03-03 09:23:59;SPN_LEAD;27;Si;1034572;no;;GCL89982;70584;AGENZIA;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;515;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-03-01;OK;0.5;;;0;1;1;1;0;OK;Chiusa;;;
